Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
19,Serge Aurier,ci CIV,DF,28.0,19.0,10,1010.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.4,2.3,21.0,59.0,53.0,0.0,0.09,0.09,0.0,0.09,0.07,0.13,0.2,0.07,0.2,Matches,merged_,
20,Paco Alcácer,es ESP,FW,27.0,18.0,10,787.0,8.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.9,3.9,1.6,5.5,4.0,10.0,45.0,0.11,0.34,0.46,0.11,0.46,0.45,0.19,0.63,0.45,0.63,Matches,merged_,
21,Francis Coquelin,fr FRA,MF,30.0,20.0,8,830.0,9.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,14.0,56.0,39.0,0.22,0.11,0.33,0.22,0.33,0.03,0.08,0.12,0.03,0.12,Matches,merged_,
22,Mario Gaspar,es ESP,DF,30.0,12.0,7,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,0.9,6.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches,merged_,
23,Sergio Asenjo,es ESP,GK,32.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
24,Rubén Peña,es ESP,"MF,FW",30.0,7.0,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,5.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.16,0.74,0.9,0.16,0.9,Matches,merged_,
25,Nicolas Jackson,sn SEN,"FW,MF",20.0,9.0,0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.4,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.52,0.26,0.78,0.52,0.78,Matches,merged_,
26,Dani Raba,es ESP,"MF,FW",25.0,7.0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches,merged_,
27,Carlo,es ESP,MF,20.0,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
28,Nikita Iosifov,ru RUS,MF,20.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
29,Iker Álvarez,ad AND,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
30,Arana,es ESP,FW,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
31,Jorge Cuenca,es ESP,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
32,Filip Jørgensen,dk DEN,GK,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
33,Adrián de la Fuente,es ESP,DF,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
34,Lanchi,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
35,Antonio Pacheco,es ESP,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
36,Squad Total,,,28.0,38.0,418,3420.0,38.0,62.0,51.0,113.0,57.0,5.0,6.0,81.0,1.0,64.2,60.0,50.9,110.9,790.0,1698.0,1683.0,1.63,1.34,2.97,1.5,2.84,1.69,1.34,3.03,1.58,2.92,,merged_,
37,Opponent Total,,,27.6,38.0,418,3420.0,38.0,36.0,20.0,56.0,32.0,4.0,5.0,98.0,3.0,44.8,41.1,30.2,71.4,583.0,1095.0,1087.0,0.95,0.53,1.47,0.84,1.37,1.18,0.8,1.97,1.08,1.88,,merged_,
0,Sergio Herrera,es ESP,GK,28.0,36.0,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
1,David García,es ESP,DF,27.0,35.0,35,3105.0,34.5,4.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,1.2,1.2,0.5,1.6,7.0,117.0,2.0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,Matches,Osasuna,
2,Jon Moncayola,es ESP,MF,23.0,36.0,33,2915.0,32.4,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,2.3,2.3,1.7,3.9,19.0,131.0,66.0,0.06,0.09,0.15,0.06,0.15,0.07,0.05,0.12,0.07,0.12,Matches,Osasuna,
3,Nacho Vidal,es ESP,DF,26.0,35.0,33,2902.0,32.2,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.2,1.2,2.2,3.4,31.0,93.0,80.0,0.0,0.03,0.03,0.0,0.03,0.04,0.07,0.1,0.04,0.1,Matches,Osasuna,
4,Lucas Torró,es ESP,MF,27.0,33.0,32,2725.0,30.3,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.6,1.6,0.6,2.2,18.0,156.0,27.0,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches,Osasuna,
5,Rubén García,es ESP,"MF,FW",28.0,37.0,30,2375.0,26.4,1.0,6.0,7.0,1.0,0.0,2.0,1.0,0.0,3.1,1.6,3.4,4.9,39.0,96.0,199.0,0.04,0.23,0.27,0.04,0.27,0.12,0.13,0.25,0.06,0.19,Matches,Osasuna,
6,Darko Brašanac,rs SRB,MF,29.0,35.0,27,2405.0,26.7,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,1.5,1.5,1.7,3.2,42.0,103.0,167.0,0.04,0.07,0.11,0.04,0.11,0.06,0.06,0.12,0.06,0.12,Matches,Osasuna,
7,Manu Sánchez,es ESP,DF,20.0,33.0,25,2257.0,25.1,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.4,0.4,1.9,2.3,43.0,97.0,117.0,0.04,0.12,0.16,0.04,0.16,0.02,0.08,0.09,0.02,0.09,Matches,Osasuna,
8,Juan Cruz Armada,es ESP,DF,29.0,23.0,22,1934.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.2,16.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Osasuna,
9,Ezequiel Ávila,ar ARG,"FW,MF",27.0,36.0,22,1870.0,20.8,6.0,1.0,7.0,5.0,1.0,1.0,9.0,1.0,4.3,3.5,1.6,5.2,32.0,47.0,117.0,0.29,0.05,0.34,0.24,0.29,0.21,0.08,0.29,0.17,0.25,Matches,Osasuna,
10,Ante Budimir,hr CRO,FW,30.0,28.0,20,1738.0,19.3,8.0,2.0,10.0,6.0,2.0,2.0,3.0,0.0,8.3,6.8,0.7,7.5,19.0,23.0,90.0,0.41,0.1,0.52,0.31,0.41,0.43,0.04,0.47,0.35,0.39,Matches,Osasuna,
11,Kiké,es ESP,FW,31.0,33.0,18,1862.0,20.7,5.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,6.7,5.9,2.0,8.0,26.0,36.0,144.0,0.24,0.05,0.29,0.19,0.24,0.32,0.1,0.42,0.29,0.38,Matches,Osasuna,
12,Unai García,es ESP,DF,29.0,18.0,15,1408.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.1,0.4,12.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Osasuna,
13,Aridane Hernández,es ESP,DF,32.0,15.0,12,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Osasuna,
14,José Ángel,es ESP,DF,31.0,23.0,12,1083.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.2,0.2,1.5,1.7,22.0,98.0,35.0,0.08,0.08,0.17,0.08,0.17,0.02,0.13,0.14,0.02,0.14,Matches,Osasuna,
15,Javi Martínez,es ESP,"MF,FW",21.0,26.0,9,879.0,9.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.6,1.4,24.0,28.0,38.0,0.1,0.1,0.2,0.1,0.2,0.08,0.06,0.15,0.08,0.15,Matches,Osasuna,
16,Kike Barja,es ESP,"MF,FW",24.0,21.0,9,865.0,9.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.5,2.0,34.0,35.0,92.0,0.21,0.0,0.21,0.21,0.21,0.16,0.05,0.21,0.16,0.21,Matches,Osasuna,
17,Oier Sanjurjo,es ESP,MF,35.0,25.0,8,758.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,3.0,34.0,25.0,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.11,0.08,0.11,Matches,Osasuna,
18,Roberto Torres,es ESP,"MF,FW",32.0,28.0,6,809.0,9.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,2.1,0.5,2.3,2.8,7.0,35.0,50.0,0.22,0.22,0.44,0.0,0.22,0.23,0.25,0.48,0.06,0.31,Matches,Osasuna,
19,Iñigo Pérez,es ESP,MF,33.0,10.0,4,338.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,8.0,18.0,14.0,0.27,0.0,0.27,0.27,0.27,0.03,0.28,0.31,0.03,0.31,Matches,Osasuna,
20,Jonás Ramalho,es ESP,DF,28.0,3.0,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Osasuna,
21,Jesús Areso,es ESP,DF,22.0,3.0,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Osasuna,
22,Juan Pérez,es ESP,GK,25.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
23,Iker Benito,es ESP,"FW,MF",18.0,4.0,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches,Osasuna,
24,Robert Ibáñez,es ESP,"MF,FW",28.0,4.0,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.23,0.28,0.51,0.23,0.51,Matches,Osasuna,
25,Unai Dufur,es ESP,DF,22.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Osasuna,
26,Javier Ontiveros,es ESP,"FW,MF",23.0,3.0,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,Osasuna,
27,Barbero,es ESP,"FW,MF",22.0,6.0,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
28,Jaume Grau,es ESP,MF,24.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
29,Pau Martínez,es ESP,FW,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
30,Yoel Ramírez,es ESP,GK,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
31,Dario Ramos,es ESP,GK,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
32,Squad Total,,,27.7,38.0,418,3420.0,38.0,37.0,23.0,60.0,31.0,6.0,8.0,84.0,2.0,36.7,30.7,22.9,53.6,417.0,1328.0,1313.0,0.97,0.61,1.58,0.82,1.42,0.96,0.6,1.57,0.81,1.41,,Osasuna,
33,Opponent Total,,,27.6,38.0,418,3420.0,38.0,49.0,37.0,86.0,45.0,4.0,7.0,73.0,1.0,46.3,40.8,32.5,73.2,722.0,1330.0,1309.0,1.29,0.97,2.26,1.18,2.16,1.22,0.85,2.07,1.07,1.93,,Osasuna,
0,Nabil Fekir,fr FRA,MF,28.0,34.0,33,2794.0,31.0,6.0,8.0,14.0,6.0,0.0,0.0,7.0,1.0,4.7,4.7,7.0,11.6,117.0,171.0,231.0,0.19,0.26,0.45,0.19,0.45,0.15,0.22,0.37,0.15,0.37,Matches,RB,
1,Sergio Canales,es ESP,"FW,MF",30.0,34.0,33,2791.0,31.0,5.0,8.0,13.0,5.0,0.0,0.0,6.0,0.0,4.1,4.1,5.6,9.8,99.0,238.0,166.0,0.16,0.26,0.42,0.16,0.42,0.13,0.18,0.31,0.13,0.31,Matches,RB,
2,Guido Rodríguez,ar ARG,MF,27.0,32.0,29,2529.0,28.1,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,0.5,1.6,13.0,123.0,14.0,0.04,0.07,0.11,0.04,0.11,0.04,0.02,0.06,0.04,0.06,Matches,RB,
3,Álex Moreno,es ESP,DF,28.0,30.0,28,2404.0,26.7,5.0,3.0,8.0,5.0,0.0,0.0,3.0,1.0,3.8,3.8,1.9,5.7,93.0,97.0,175.0,0.19,0.11,0.3,0.19,0.3,0.14,0.07,0.21,0.14,0.21,Matches,RB,
4,Juanmi,es ESP,FW,28.0,33.0,26,2131.0,23.7,16.0,4.0,20.0,16.0,0.0,0.0,5.0,0.0,11.1,11.1,2.9,14.0,26.0,38.0,107.0,0.68,0.17,0.84,0.68,0.84,0.47,0.12,0.59,0.47,0.59,Matches,RB,
5,Marc Bartra,es ESP,DF,30.0,23.0,23,1993.0,22.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,0.1,1.7,14.0,59.0,5.0,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.08,0.07,0.08,Matches,RB,
6,Germán Pezzella,ar ARG,DF,30.0,23.0,22,1988.0,22.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.3,1.3,0.0,1.3,2.0,22.0,5.0,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.06,0.06,0.06,Matches,RB,
7,Héctor Bellerín,es ESP,DF,26.0,23.0,22,1979.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,2.1,2.7,43.0,75.0,103.0,0.0,0.09,0.09,0.0,0.09,0.02,0.1,0.12,0.02,0.12,Matches,RB,
8,Rui Silva,pt POR,GK,27.0,22.0,21,1964.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,
9,William Carvalho,pt POR,MF,29.0,33.0,20,1805.0,20.1,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.1,3.1,1.5,4.6,39.0,163.0,39.0,0.1,0.15,0.25,0.1,0.25,0.16,0.07,0.23,0.16,0.23,Matches,RB,
10,Willian José,br BRA,FW,29.0,32.0,19,1604.0,17.8,8.0,4.0,12.0,5.0,3.0,3.0,2.0,0.0,6.1,3.7,3.0,6.7,18.0,38.0,100.0,0.45,0.22,0.67,0.28,0.5,0.34,0.17,0.51,0.21,0.37,Matches,RB,
11,Borja Iglesias,es ESP,FW,28.0,33.0,18,1573.0,17.5,10.0,0.0,10.0,7.0,3.0,3.0,4.0,0.0,7.7,5.3,2.7,8.0,18.0,29.0,102.0,0.57,0.0,0.57,0.4,0.4,0.44,0.15,0.59,0.31,0.46,Matches,RB,
12,Claudio Bravo,cl CHI,GK,38.0,17.0,17,1456.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,RB,
13,Víctor Ruiz,es ESP,DF,32.0,18.0,17,1424.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.0,5.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,RB,
14,Andrés Guardado,mx MEX,MF,34.0,28.0,17,1393.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.4,1.2,13.0,95.0,17.0,0.0,0.06,0.06,0.0,0.06,0.06,0.02,0.08,0.06,0.08,Matches,RB,
15,Édgar González,es ESP,DF,24.0,21.0,14,1464.0,16.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,0.8,1.9,5.0,39.0,2.0,0.06,0.06,0.12,0.06,0.12,0.07,0.05,0.11,0.07,0.11,Matches,RB,
16,Rodri,es ESP,FW,21.0,21.0,10,881.0,9.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,1.8,3.2,24.0,59.0,78.0,0.1,0.2,0.31,0.1,0.31,0.14,0.18,0.32,0.14,0.32,Matches,RB,
17,Aitor Ruibal,es ESP,"FW,DF",25.0,19.0,9,856.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,21.0,28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,RB,
18,Youssouf Sabaly,sn SEN,DF,28.0,10.0,9,788.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,24.0,30.0,35.0,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.07,0.01,0.07,Matches,RB,
19,Juan Miranda,es ESP,DF,21.0,13.0,9,783.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.4,1.6,7.0,33.0,51.0,0.0,0.23,0.23,0.0,0.23,0.02,0.16,0.18,0.02,0.18,Matches,RB,
20,Martín Montoya,es ESP,DF,30.0,6.0,6,518.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.0,1.2,9.0,31.0,33.0,0.0,0.17,0.17,0.0,0.17,0.05,0.17,0.22,0.05,0.22,Matches,RB,
21,Paul Akouokou,ci CIV,MF,23.0,8.0,6,516.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,3.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,RB,
22,Cristian Tello,es ESP,FW,29.0,23.0,5,819.0,9.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,1.7,3.3,31.0,25.0,86.0,0.22,0.22,0.44,0.22,0.44,0.19,0.18,0.37,0.19,0.37,Matches,RB,
23,Joaquín,es ESP,"FW,MF",40.0,21.0,2,471.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,3.4,31.0,28.0,46.0,0.0,0.19,0.19,0.0,0.19,0.38,0.28,0.65,0.38,0.65,Matches,RB,
24,Diego Lainez,mx MEX,FW,21.0,7.0,1,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.23,0.3,0.06,0.3,Matches,RB,
25,Roberto González,es ESP,"FW,MF",20.0,4.0,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,RB,
26,Kike Hermoso,es ESP,DF,21.0,1.0,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.18,0.0,0.18,0.18,0.18,Matches,RB,
27,Víctor Camarasa,es ESP,"MF,FW",27.0,7.0,0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,RB,
28,Calderón,es ESP,DF,21.0,1.0,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,RB,
29,Loren Morón,es ESP,FW,27.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,
30,Raúl,es ESP,"FW,DF",20.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,
31,Fran Delgado,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
32,Yassin Fekir,fr FRA,FW,24.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
33,Marchena,es ESP,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
34,Rebollo,es ESP,GK,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
35,Joel Robles,es ESP,GK,31.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
36,Sidnei,br BRA,DF,31.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,
37,Squad Total,,,28.9,38.0,418,3420.0,38.0,60.0,45.0,105.0,54.0,6.0,6.0,87.0,6.0,53.5,48.8,37.7,86.5,666.0,1518.0,1501.0,1.58,1.18,2.76,1.42,2.61,1.41,0.99,2.4,1.29,2.28,,RB,
38,Opponent Total,,,27.4,38.0,418,3420.0,38.0,38.0,29.0,67.0,35.0,3.0,3.0,74.0,3.0,43.4,41.1,30.2,71.3,686.0,1375.0,1356.0,1.0,0.76,1.76,0.92,1.68,1.14,0.79,1.94,1.08,1.88,,RB,
0,Thibaut Courtois,be BEL,GK,29.0,36.0,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RealMadrid,
1,Éder Militão,br BRA,DF,23.0,34.0,34,3031.0,33.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.5,2.5,1.1,3.5,22.0,102.0,15.0,0.03,0.06,0.09,0.03,0.09,0.07,0.03,0.11,0.07,0.11,Matches,RealMadrid,
2,Karim Benzema,fr FRA,FW,33.0,32.0,31,2593.0,28.8,27.0,12.0,39.0,20.0,7.0,11.0,0.0,0.0,23.7,15.1,7.9,23.0,88.0,177.0,252.0,0.94,0.42,1.35,0.69,1.11,0.83,0.28,1.1,0.52,0.8,Matches,RealMadrid,
3,Casemiro,br BRA,MF,29.0,32.0,31,2569.0,28.5,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,2.5,2.5,2.8,5.3,23.0,162.0,30.0,0.04,0.11,0.14,0.04,0.14,0.09,0.1,0.19,0.09,0.19,Matches,RealMadrid,
4,Vinicius Júnior,br BRA,FW,21.0,35.0,30,2690.0,29.9,17.0,10.0,27.0,17.0,0.0,0.0,6.0,0.0,12.3,12.3,8.0,20.3,225.0,123.0,485.0,0.57,0.33,0.9,0.57,0.9,0.41,0.27,0.68,0.41,0.68,Matches,RealMadrid,
5,David Alaba,at AUT,DF,29.0,30.0,30,2642.0,29.4,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,2.2,3.8,40.0,154.0,76.0,0.07,0.1,0.17,0.07,0.17,0.06,0.07,0.13,0.06,0.13,Matches,RealMadrid,
6,Toni Kroos,de GER,MF,31.0,28.0,25,2103.0,23.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,3.2,5.4,40.0,277.0,38.0,0.04,0.13,0.17,0.04,0.17,0.09,0.14,0.23,0.09,0.23,Matches,RealMadrid,
7,Luka Modrić,hr CRO,MF,35.0,28.0,25,2032.0,22.6,2.0,8.0,10.0,1.0,1.0,1.0,4.0,0.0,2.5,1.7,5.2,6.8,67.0,221.0,87.0,0.09,0.35,0.44,0.04,0.4,0.11,0.23,0.34,0.07,0.3,Matches,RealMadrid,
8,Lucas Vázquez,es ESP,DF,30.0,29.0,20,1833.0,20.4,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.2,2.2,2.5,4.7,58.0,108.0,156.0,0.15,0.0,0.15,0.15,0.15,0.11,0.12,0.23,0.11,0.23,Matches,RealMadrid,
